"Tax Incomes"
"676"	48783
"677"	58078
"678"	64242
"679"	45297
"680"	37933
"681"	48600
"682"	53820
"683"	43997
"684"	47629
"685"	54981
"686"	55109
"687"	45775
"688"	39093
"689"	56983
"690"	49055
"691"	56883
"692"	47729
"693"	46247
"694"	68676
"695"	66891
"696"	50438
"697"	48777
"698"	50210
"699"	58635
"700"	49036
"701"	43187
"702"	39289
"703"	50011
"704"	66162
"705"	45378
"706"	47494
"707"	48571
"708"	47507
"709"	69371
"710"	40095
"711"	52502
"712"	43842
"713"	42879
"714"	67203
"715"	50256
"716"	64770
"717"	57334
"718"	59165
"719"	59312
"720"	49000
"721"	69610
"722"	53138
"723"	50241
"724"	55927
"725"	48581
"726"	46671
"727"	54900
"728"	53467
"729"	41019
"730"	48771
"731"	55669
"732"	46689
"733"	48004
"734"	43271
"735"	47354
"736"	51171
"737"	48007
"738"	52882
"739"	56214
"740"	57865
"741"	45542
"742"	53622
"743"	49574
"744"	71468
"745"	44603
"746"	60954
"747"	49059
"748"	59727
"749"	37305
"750"	60059
"751"	56796
"752"	43966
"753"	56803
"754"	71912
"755"	42628
"756"	53017
"757"	52237
"758"	49284
"759"	46230
"760"	50151
"761"	53568
"762"	53672
"763"	44501
"764"	43789
"765"	34236
"766"	50848
"767"	59722
"768"	64339
"769"	46328
"770"	50781
"771"	51056
"772"	47105
"773"	36184
"774"	52830
"775"	49664
"776"	53550
"777"	50888
"778"	66315
"779"	68071
"780"	0
"781"	41630
"782"	86745
"783"	66286
"784"	75082
"785"	66696
"786"	65159
"787"	92645
"788"	57024
"789"	26889
"790"	71645
"791"	83057
"792"	72429
"793"	81079
"794"	72911
"795"	76063
"796"	80033
"797"	84343
"798"	89780
"799"	76651
"800"	64769
"801"	69000
"802"	66047
"803"	95856
"804"	62346
"805"	70260
"806"	67507
"807"	83245
"808"	70692
"809"	68793
"810"	59105
"811"	62565
"812"	71199
"813"	71722
"814"	78479
"815"	73247
"816"	81405
"817"	69928
"818"	78920
"819"	73321
"820"	83936
"821"	51241
"822"	70559
"823"	24755
"824"	0
"825"	72341
"826"	76576
"827"	62607
"828"	76381
"829"	75139
"830"	91410
"831"	70234
"832"	89606
"833"	97100
"834"	89700
"835"	75473
"836"	77294
"837"	88717
"838"	74414
"839"	78461
"840"	88736
"841"	78267
"842"	87716
"843"	78467
"844"	147589
"845"	143088
"846"	94351
"847"	100862
"848"	104493
"849"	110789
"850"	111377
"851"	0
"852"	84297
"853"	118750
"854"	100129
"855"	102146
"856"	111290
"857"	149784
"858"	86777
"859"	129362
"860"	105885
"861"	152126
"862"	85999
"863"	126572
"864"	95618
"865"	136645
"866"	100423
"867"	101406
"868"	89980
"869"	181254
"870"	102908
"871"	100380
"872"	93342
"873"	116055
"874"	150389
"875"	105425
"876"	142812
"877"	67993
"878"	94147
"879"	114165
"880"	86608
"881"	138491
"882"	119553
"883"	148456
"884"	105258
"885"	95396
"886"	90392
"887"	121965
"888"	109028
"889"	98395
"890"	119867
"891"	98946
"892"	147073
"893"	101945
"894"	139590
"895"	107053
"896"	51701
"897"	138419
"898"	100020
"899"	95849
"900"	95256
"901"	102264
"902"	136044
"903"	130799
"904"	173231
"905"	97270
"906"	104190
"907"	135685
"908"	118433
"909"	171229
"910"	106778
"911"	104764
"912"	153649
"913"	112004
"914"	109043
"915"	118922
"916"	109674
"917"	140354
"918"	112781
"919"	141047
"920"	150517
"921"	112893
"922"	149706
"923"	102152
"924"	110036
"925"	120774
"926"	117695
"927"	172045
"928"	143054
"929"	122594
"930"	98995
"931"	17820
"932"	89080
"933"	94611
"934"	180931
"935"	154740
"936"	124903
"937"	128189
"938"	74930
"939"	102662
"940"	97916
"941"	101291
"942"	124825
"943"	153984
"944"	129821
"945"	87076
"946"	94201
"947"	118024
"948"	117533
"949"	102041
"950"	119435
"951"	141993
"952"	126930
"953"	106412
"954"	141491
"955"	82276
"956"	119985
"957"	83886
"958"	99918
"959"	127598
"960"	65979
"961"	93951
"962"	120341
"963"	153274
"964"	155788
"965"	143373
"966"	91173
"967"	120293
"968"	114047
"969"	48378
"970"	122147
"971"	111974
"972"	102062
"973"	131340
"974"	119928
"975"	93011
"976"	107111
"977"	101359
"978"	134803
"979"	87221
"980"	119915
"981"	110902
"982"	134487
"983"	52769
"984"	81113
"985"	104626
"986"	88690
"987"	111497
"988"	145244
"989"	82125
"990"	104842
"991"	92538
"992"	135588
"993"	112991
"994"	137443
"995"	112757
"996"	161780
"997"	89566
"998"	161995
"999"	95631
"1000"	175413
"1001"	132771
"1002"	109241
"1003"	117470
"1004"	92349
"1005"	173226
"1006"	2681
"1007"	140397
"1008"	167127
"1009"	93781
"1010"	178061
"1011"	42416
"1012"	142967
"1013"	161619
"1014"	82900
"1015"	98838
"1016"	112126
"1017"	88170
"1018"	115692
"1019"	143797
"1020"	163915
"1021"	120982
"1022"	103840
"1023"	114356
"1024"	143545
"1025"	95369
"1026"	116870
"1027"	271659
"1028"	256065
"1029"	238724
"1030"	343933
"1031"	230746
"1032"	201194
"1033"	265929
"1034"	371140
"1035"	249325
"1036"	190487
"1037"	193673
"1038"	318390
"1039"	248992
"1040"	186235
"1041"	199197
"1042"	221245
"1043"	305293
"1044"	266918
"1045"	201073
"1046"	191891
"1047"	338085
"1048"	205783
"1049"	297561
"1050"	360665
"1051"	211201
"1052"	198540
"1053"	413570
"1054"	251675
"1055"	184146
"1056"	306019
"1057"	215759
"1058"	267322
"1059"	240743
"1060"	208761
"1061"	255195
"1062"	279980
"1063"	281947
"1064"	285143
"1065"	241184
"1066"	200333
"1067"	293435
"1068"	242818
"1069"	215682
"1070"	191505
"1071"	339930
"1072"	203727
"1073"	234016
"1074"	224141
"1075"	151673
"1076"	226200
"1077"	261716
"1078"	138824
"1079"	271224
"1080"	268167
"1081"	322320
"1082"	194997
"1083"	215958
"1084"	268109
"1085"	139421
"1086"	204103
"1087"	157705
"1088"	421538
"1089"	214013
"1090"	209169
"1091"	239159
"1092"	46035
"1093"	214617
"1094"	204285
"1095"	290330
"1096"	340094
"1097"	159932
"1098"	277493
"1099"	374091
"1100"	259180
"1101"	199389
"1102"	197696
"1103"	220041
"1104"	196304
"1105"	185453
"1106"	254915
"1107"	116324
"1108"	267012
"1109"	198189
"1110"	359486
"1111"	190791
"1112"	260855
"1113"	194784
"1114"	253010
"1115"	276542
"1116"	0
"1117"	248854
"1118"	186363
"1119"	335399
"1120"	343668
"1121"	384320
"1122"	262122
"1123"	129630
"1124"	220155
"1125"	247089
"1126"	230566
"1127"	269019
"1128"	247261
"1129"	246532
"1130"	264433
"1131"	459108
"1132"	480306
"1133"	635764
"1134"	478373
"1135"	417280
"1136"	691787
"1137"	494190
"1138"	566572
"1139"	565244
"1140"	524533
"1141"	244286
"1142"	671170
"1143"	529795
"1144"	550167
"1145"	380520
"1146"	825466
"1147"	539277
"1148"	473774
"1149"	301874
"1150"	721055
"1151"	616342
"1152"	583615
"1153"	456257
"1154"	499949
"1155"	429258
"1156"	435110
"1157"	488803
"1158"	887268
"1159"	782029
"1160"	436071
"1161"	744400
"1162"	534089
"1163"	196798
"1164"	356651
"1165"	595485
"1166"	390559
"1167"	254733
"1168"	341908
"1169"	2065942
"1170"	1750467
"1171"	1331422
"1172"	733330
"1173"	858404
"1174"	668950
"1175"	1593493
"1176"	9472
"1177"	8122
"1178"	210216
"1179"	7582
"1180"	11038
"1181"	12825
"1182"	14703
"1183"	10825
"1184"	14408
"1185"	16211
"1186"	14084
"1187"	14971
"1188"	22537
"1189"	18108
"1190"	19021
"1191"	20811
"1192"	47462
"1193"	66718
"1194"	32914
"1195"	116407
"1196"	62401
"1197"	99839
"1198"	174420
"1199"	62587
"1200"	114815
"1201"	84800
"1202"	90260
"1203"	661686
"1204"	287405
"1205"	4916
"1206"	3810
"1207"	62878
"1208"	3830
"1209"	3917
"1210"	3298
"1211"	4391
"1212"	4322
"1213"	4382
"1214"	4367
"1215"	4881
"1216"	4780
"1217"	4221
"1218"	4804
"1219"	5962
"1220"	5370
"1221"	5165
"1222"	5602
"1223"	5602
"1224"	5495
"1225"	6510
"1226"	6605
"1227"	6867
"1228"	6738
"1229"	6738
"1230"	7051
"1231"	7242
"1232"	7039
"1233"	7494
"1234"	7219
"1235"	7910
"1236"	7143
"1237"	8490
"1238"	8804
"1239"	8477
"1240"	8915
"1241"	8396
"1242"	10523
"1243"	10599
"1244"	11124
"1245"	10285
"1246"	10044
"1247"	11358
"1248"	12196
"1249"	12804
"1250"	12704
"1251"	12224
"1252"	13239
"1253"	14878
"1254"	15074
"1255"	16792
"1256"	15119
"1257"	15012
"1258"	15576
"1259"	17696
"1260"	17615
"1261"	22344
"1262"	22679
"1263"	28149
"1264"	41363
"1265"	5711
"1266"	5265
"1267"	5868
"1268"	5912
"1269"	5579
"1270"	6396
"1271"	6462
"1272"	6530
"1273"	7487
"1274"	7064
"1275"	7805
"1276"	7484
"1277"	7627
"1278"	7482
"1279"	7642
"1280"	7458
"1281"	8500
"1282"	7045
"1283"	8299
"1284"	8636
"1285"	8440
"1286"	8727
"1287"	8768
"1288"	8190
"1289"	8054
"1290"	9798
"1291"	9982
"1292"	9359
"1293"	9775
"1294"	9195
"1295"	9654
"1296"	9449
"1297"	9631
"1298"	9237
"1299"	9317
"1300"	9173
"1301"	9247
"1302"	9174
"1303"	10894
"1304"	10743
"1305"	10722
"1306"	10434
"1307"	10831
"1308"	10332
"1309"	10262
"1310"	10373
"1311"	10282
"1312"	10314
"1313"	11645
"1314"	11679
"1315"	11126
"1316"	11194
"1317"	11160
"1318"	11460
"1319"	11544
"1320"	11022
"1321"	11662
"1322"	11919
"1323"	11549
"1324"	12199
"1325"	12774
"1326"	12390
"1327"	12410
"1328"	12413
"1329"	12279
"1330"	12255
"1331"	12563
"1332"	12820
"1333"	13504
"1334"	13753
"1335"	13220
"1336"	13918
"1337"	13267
"1338"	13251
"1339"	13495
"1340"	13945
"1341"	13795
"1342"	13315
"1343"	13082
"1344"	14590
"1345"	14520
"1346"	14126
"1347"	14760
"1348"	14407
"1349"	14119
"1350"	14972
"1351"	14641
"1352"	14854
"1353"	14199
"1354"	14324
"1355"	14791
"1356"	14076
"1357"	15593
"1358"	15783
"1359"	15366
"1360"	15573
"1361"	15227
"1362"	15352
"1363"	15962
"1364"	15947
"1365"	15861
"1366"	15906
"1367"	15171
"1368"	15840
"1369"	15975
"1370"	15008
"1371"	15788
"1372"	16212
"1373"	15156
"1374"	16954
"1375"	16864
"1376"	16853
"1377"	16545
"1378"	16765
"1379"	16291
"1380"	16641
"1381"	16130
"1382"	16792
"1383"	16781
"1384"	16526
"1385"	16805
"1386"	16907
"1387"	16898
"1388"	16542
"1389"	16320
"1390"	17938
"1391"	17342
"1392"	17316
"1393"	17479
"1394"	17174
"1395"	17561
"1396"	17628
"1397"	17868
"1398"	17674
"1399"	17538
"1400"	17308
"1401"	17150
"1402"	17558
"1403"	17659
"1404"	17528
"1405"	17862
"1406"	17745
"1407"	17111
"1408"	17903
"1409"	18943
"1410"	18716
"1411"	18899
"1412"	18058
"1413"	18442
"1414"	18342
"1415"	18771
"1416"	18651
"1417"	18208
"1418"	18198
"1419"	18754
"1420"	18892
"1421"	18243
"1422"	19195
"1423"	19785
"1424"	19410
"1425"	19021
"1426"	19873
"1427"	19456
"1428"	19644
"1429"	19022
"1430"	19122
"1431"	19202
"1432"	19775
"1433"	19165
"1434"	20225
"1435"	20072
"1436"	20420
"1437"	20383
"1438"	20108
"1439"	20796
"1440"	20223
"1441"	20132
"1442"	20997
"1443"	20072
"1444"	20319
"1445"	20514
"1446"	20178
"1447"	20007
"1448"	21149
"1449"	21298
"1450"	21832
"1451"	21511
"1452"	21689
"1453"	21859
"1454"	21077
"1455"	21531
"1456"	22253
"1457"	22414
"1458"	22516
"1459"	22718
"1460"	22670
"1461"	22047
"1462"	22428
"1463"	22396
"1464"	23771
"1465"	22871
"1466"	23793
"1467"	23143
"1468"	23522
"1469"	23448
"1470"	23135
"1471"	23674
"1472"	23612
"1473"	23657
"1474"	23900
"1475"	24526
"1476"	24553
"1477"	24937
"1478"	24827
"1479"	24086
"1480"	24485
"1481"	24551
"1482"	24283
"1483"	24029
"1484"	24479
"1485"	26496
"1486"	29069
"1487"	29482
"1488"	28188
"1489"	25171
"1490"	29955
"1491"	25999
"1492"	26402
"1493"	25034
"1494"	28538
"1495"	29290
"1496"	27416
"1497"	29038
"1498"	25460
"1499"	25680
"1500"	28694
"1501"	26885
"1502"	27903
"1503"	25794
"1504"	25135
"1505"	27716
"1506"	29217
"1507"	26423
"1508"	25551
"1509"	28176
"1510"	38797
"1511"	37197
"1512"	37329
"1513"	31354
"1514"	39206
"1515"	30081
"1516"	37401
"1517"	38548
"1518"	31309
"1519"	32172
"1520"	32454
"1521"	31020
"1522"	35106
"1523"	38932
"1524"	31507
"1525"	36631
"1526"	31797
"1527"	30471
"1528"	31443
"1529"	34807
"1530"	31718
"1531"	31706
"1532"	47849
"1533"	44876
"1534"	44686
"1535"	41804
"1536"	43131
"1537"	47460
"1538"	74433
"1539"	67215
"1540"	63125
"1541"	50237
"1542"	53368
"1543"	66368
"1544"	55929
"1545"	52711
"1546"	131993
"1547"	115487
"1548"	219340
"1549"	13245
"1550"	17121
"1551"	5566
"1552"	7318
"1553"	7319
"1554"	10538
"1555"	7712
"1556"	9266
"1557"	15076
"1558"	12456
"1559"	17402
"1560"	17692
"1561"	0
"1562"	6070
"1563"	15846
"1564"	9620
"1565"	0
"1566"	0
"1567"	0
"1568"	0
"1569"	0
"1570"	0
"1571"	0
"1572"	0
"1573"	0
"1574"	0
"1575"	3209
"1576"	3917
"1577"	3267
"1578"	3953
"1579"	3263
"1580"	4572
"1581"	4740
"1582"	4879
"1583"	4161
"1584"	5899
"1585"	5943
"1586"	5330
"1587"	5913
"1588"	5981
"1589"	5599
"1590"	5508
"1591"	5312
"1592"	6735
"1593"	6098
"1594"	7776
"1595"	7699
"1596"	7588
"1597"	7936
"1598"	8360
"1599"	8250
"1600"	8708
"1601"	10477
"1602"	10450
"1603"	10871
"1604"	11686
"1605"	11142
"1606"	11233
"1607"	12485
"1608"	14854
"1609"	13218
"1610"	14174
"1611"	16318
"1612"	16997
"1613"	15309
"1614"	18263
"1615"	19158
"1616"	19102
"1617"	7191
"1618"	9179
"1619"	7878
"1620"	7500
"1621"	7995
"1622"	7828
"1623"	6992
"1624"	5344
"1625"	7954
"1626"	9333
"1627"	7582
"1628"	6896
"1629"	10189
"1630"	10182
"1631"	10887
"1632"	10994
"1633"	10219
"1634"	10892
"1635"	10494
"1636"	10520
"1637"	10726
"1638"	10186
"1639"	10730
"1640"	11084
"1641"	11618
"1642"	11264
"1643"	11354
"1644"	11047
"1645"	11153
"1646"	12756
"1647"	12295
"1648"	12782
"1649"	12509
"1650"	13589
"1651"	13020
"1652"	13023
"1653"	13445
"1654"	14023
"1655"	14421
"1656"	14566
"1657"	14080
"1658"	15684
"1659"	15276
"1660"	15424
"1661"	15208
"1662"	15521
"1663"	15809
"1664"	15786
"1665"	16065
"1666"	16462
"1667"	16277
"1668"	17142
"1669"	17237
"1670"	17041
"1671"	17997
"1672"	17224
"1673"	17847
"1674"	18890
"1675"	18169
"1676"	18559
"1677"	19325
"1678"	19429
"1679"	20160
"1680"	20746
"1681"	20780
"1682"	20377
"1683"	22410
"1684"	22534
"1685"	24105
"1686"	23346
"1687"	24016
"1688"	28049
"1689"	35354
"1690"	4878
"1691"	27171
"1692"	27092
"1693"	5305
"1694"	8910
"1695"	6983
"1696"	6069
"1697"	7469
"1698"	7637
"1699"	7156
"1700"	11910
"1701"	10506
"1702"	10430
"1703"	3547
"1704"	17654
"1705"	19528
"1706"	2387
"1707"	2569
"1708"	3674
"1709"	5624
"1710"	3311
"1711"	2223
"1712"	6500
"1713"	3837
"1714"	2846
"1715"	9046
"1716"	7207
"1717"	9445
"1718"	9458
"1719"	6053
"1720"	9970
"1721"	5915
"1722"	5069
"1723"	2970
"1724"	11948
"1725"	15984
"1726"	12828
"1727"	21236
"1728"	18556
"1729"	3508
"1730"	19311
"1731"	31193
"1732"	15584
"1733"	24253
"1734"	25582
"1735"	18459
"1736"	22269
"1737"	21742
"1738"	35997
"1739"	30611
"1740"	31474
"1741"	24264
"1742"	34856
"1743"	57766
"1744"	40282
"1745"	47411
"1746"	27110
"1747"	102246
"1748"	159746
"1749"	8103
"1750"	3128
"1751"	1153
"1752"	1959
"1753"	1154
"1754"	1282
"1755"	1521
"1756"	1610
"1757"	2696
"1758"	2014
"1759"	2417
"1760"	2313
"1761"	2495
"1762"	3142
"1763"	3378
"1764"	2985
"1765"	2476
"1766"	2958
"1767"	3071
"1768"	3255
"1769"	3399
"1770"	3531
"1771"	3270
"1772"	3682
"1773"	3570
"1774"	3198
"1775"	3200
"1776"	3824
"1777"	4984
"1778"	4964
"1779"	4582
"1780"	4234
"1781"	4760
"1782"	4279
"1783"	4914
"1784"	4551
"1785"	4586
"1786"	4593
"1787"	5216
"1788"	5925
"1789"	5629
"1790"	5166
"1791"	5837
"1792"	5530
"1793"	5552
"1794"	5384
"1795"	5899
"1796"	5984
"1797"	5735
"1798"	5471
"1799"	6469
"1800"	6463
"1801"	6558
"1802"	6295
"1803"	7144
"1804"	7730
"1805"	8195
"1806"	9286
"1807"	8085
"1808"	8819
"1809"	8997
"1810"	9674
"1811"	10414
"1812"	10413
"1813"	11109
"1814"	10988
"1815"	12501
"1816"	15512
"1817"	20680
"1818"	18747
"1819"	26365
"1820"	26541
"1821"	43344
"1822"	33596
"1823"	105592
"1824"	2070
"1825"	5045
"1826"	5174
"1827"	3849
"1828"	4238
"1829"	4449
"1830"	1874
"1831"	6271
"1832"	2698
"1833"	7038
"1834"	0
"1835"	0
"1836"	0
"1837"	0
"1838"	0
"1839"	158
"1840"	320
"1841"	210
"1842"	420
"1843"	747
"1844"	628
"1845"	601
"1846"	1200
"1847"	0
"1848"	0
"1849"	0
"1850"	0
"1851"	0
"1852"	0
"1853"	0
"1854"	0
"1855"	0
"1856"	0
"1857"	0
"1858"	0
"1859"	0
"1860"	0
"1861"	0
"1862"	0
"1863"	0
"1864"	0
"1865"	0
"1866"	0
"1867"	0
"1868"	0
"1869"	0
"1870"	0
"1871"	0
"1872"	0
"1873"	0
"1874"	0
"1875"	0
"1876"	0
"1877"	0
"1878"	0
"1879"	0
"1880"	0
